date,capital,ret,n_hold,phase
2018-06-07 16:00:00,2475248.800493058,-0.052431610449629004,20,样本内
2018-06-14 16:00:00,2245629.6254957514,-0.09076609888733914,20,样本内
2018-06-24 16:00:00,2204486.0722587598,-0.016321611351163407,20,样本内
2018-07-01 16:00:00,2192821.04983205,-0.003291492912340044,20,样本内
2018-07-08 16:00:00,2203815.3440791904,0.00701376719636207,20,样本内
2018-07-15 16:00:00,2227100.9769252464,0.01256605441495608,20,样本内
2018-07-22 16:00:00,2275245.716800332,0.0236176726488417,20,样本内
2018-07-29 16:00:00,2028234.296092352,-0.10656472287105381,20,样本内
2018-08-05 16:00:00,2163067.9406395117,0.06847833773787061,20,样本内
2018-08-12 16:00:00,2102839.889400588,-0.025843809298526775,20,样本内
2018-08-19 16:00:00,2132056.868836274,0.015894058022655488,20,样本内
2018-08-26 16:00:00,2095595.3073752045,-0.015101589546704286,20,样本内
2018-09-02 16:00:00,2046776.5359437675,-0.021295896521444264,20,样本内
2018-09-09 16:00:00,2033116.628643593,-0.004673863541178347,20,样本内
2018-09-16 16:00:00,2097716.670675075,0.03377389881198327,20,样本内
2018-09-23 16:00:00,2100294.1689183856,0.003228716098480966,1,样本内
2018-10-01 16:00:00,2066606.942993149,-0.014039289364206065,1,样本内
2018-10-08 16:00:00,1770292.3925209749,-0.14138215182951525,20,样本内
2018-10-15 16:00:00,1826371.934302579,0.0336781239181309,20,样本内
2018-10-22 16:00:00,1790214.3040195657,-0.017797517473800022,20,样本内
2018-10-29 16:00:00,1979249.3056233244,0.1075935041851239,20,样本内
2018-11-05 16:00:00,2029646.5963148987,0.02746283105841617,20,样本内
2018-11-12 16:00:00,1995115.3740427683,-0.01501341619512811,20,样本内
2018-11-19 16:00:00,1916258.7793387987,-0.03752482935569777,20,样本内
2018-11-26 16:00:00,1998904.5681820053,0.045128720261740043,20,样本内
2018-12-03 16:00:00,1930572.7450919165,-0.03218463501348452,20,样本内
2018-12-10 16:00:00,1881349.958474432,-0.02349646820749098,20,样本内
2018-12-17 16:00:00,1932983.8990389244,0.029445154651802263,20,样本内
2018-12-24 16:00:00,1852483.0112978334,-0.039645917372160215,20,样本内
